ID,Filename,Adoration,Amusement,Anger,Awe,Confusion,Contempt,Contentment,Desire,Disappointment,Disgust,Distress,Ecstasy,Elation,Embarrassment,Fear,Interest,Pain,Realization,Relief,Sadness,Surprise_negative,Surprise_positive,Sympathy,Triumph
119,0119.mp3,0,0,0,0.082646,0,0,0,0.49918,0,0.083177,0.082708,0.082079,0.083244,0,0,0,0,0,0,0,0,0,0.094138,0
120,0120.mp3,0,0,0,0,0,0,0.08189,0.3323,0.082478,0,0.082472,0.24882,0.083218,0,0,0,0,0,0,0,0,0,0.00042132,0
121,0121.mp3,0,0,0,0.08422,0,0.0005053,0.0048639,0.083724,0.16917,0,0.003765,0.083796,6.03E-05,0.16961,0,0,0.00047069,0.084015,0.0002161,0.0012329,8.23E-05,0.00010858,0,0.00063056
122,0122.mp3,0,0,0,0.24978,0,0,0,0,0,0,0,0,0.33341,0,0,0,0.083273,0,0,0,0.083365,0,0,0.24292
123,0123.mp3,0,0.16679,0,0,0,0.16773,3.72E-05,0,0,0,0.082959,0,0,0,0,0,0,0.083182,0,0,0,0,7.85E-05,0.42231
124,0124.mp3,0,0,0,0,0,0.081264,0,0,0,0,0,0,0.58347,0,0,0,0,0,0,0,0,0,0,0.32139
125,0125.mp3,0.00016678,0.082996,0,0.00082218,0,0,0.0041463,0,0.00062188,0,0.001395,0.00091749,0.33359,0,0.079291,0,0,0.083056,0.00033352,0,0.082866,0,0,0.24279
126,0126.mp3,0,0.00035136,0,0,8.60E-05,0.085448,0.00044452,0,0,0,0,0.083069,0.49994,0,0,0.0003135,0,4.70E-05,0,0,0,0,0.00014617,0.24993
127,0127.mp3,0,0.83323,1.78E-06,0,0,0,0,0,0,0,0,0.08314,0.083316,0,0,0,0,0,0,0,0,0,3.27E-05,0
128,0128.mp3,0.00024955,0.8334,0,0.0010574,0,0,0.0045079,0,0.00075243,0,0.001674,0.0010003,0.083509,0,5.70E-06,0,0,0,0.00032129,8.92E-05,0,0,0,0
129,0129.mp3,0,0.83312,0,0,0,0,0,0,0,0,0,0,3.27E-06,0,0,0,0,0,0,0,0.083331,0,0,0.08158
130,0130.mp3,0,0.7499,1.97E-06,0,0,0,0,0.083135,0,0,0,0,0.083318,0,0,0,0,0,0,0.083191,0,0,4.14E-05,0
131,0131.mp3,0.083282,0.83387,0,0.00019559,0.0014753,0,0.00048789,0.00021696,0.0014239,0.00030537,0.0010353,0.00015973,0.00026536,0.0043533,0.00026218,0,0.00030816,0.0011425,0.0010286,0.0006471,0.0010622,0,0.00024747,0
132,0132.mp3,0,0.83321,1.22E-06,0.083253,0,0.08283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0133.mp3,0,0.91658,1.80E-06,0,0,0,0,0.083176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09E-05,0
134,0134.mp3,0,0.91657,0,0,0,0,0,0,0,0,0.083067,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0135.mp3,0.08325,0.91658,1.64E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-07,7.86E-06,0
136,0136.mp3,0,0,0.66667,0,0,0,0,0,0.082144,0.083325,0,0,0,0.08246,0,0.083323,0,0,0,0,0,0,1.89E-05,0
137,0137.mp3,0,0,0.5,0,0.083241,0.082774,0,0,0,0.16461,0,0,0,0,0,0,0,0,0,0,0.083391,0,0,0
138,0138.mp3,0,0,0.58332,0,0,0.082583,0,0,0.082021,0.081309,0.082892,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0139.mp3,0,0,0.49999,0,0,0.1659,0,0,0.082082,0.07921,0.082816,0.083091,0,0,0,0,0,0,0,0,0,0,4.88E-05,0
140,0140.mp3,0,0,0.33329,0,0,0.16582,0,0,0,0.079257,0.24931,0,0,0.081989,0,0,0,0,0,0,0,0.083308,7.82E-05,0
141,0141.mp3,0,0,0.33334,0,0,0.16611,0,0,0.16582,0.24592,0,0,0,0.082281,0,0,0,0,0,0,0,0,0,0
142,0142.mp3,0,0,0.58332,0,0,0.16585,0,0,0.081994,0.07928,0.082847,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0143.mp3,0,0,0.41667,0,0,0.16602,0.082719,0,0.16583,0.1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0144.mp3,0,0,0.49999,0,0,0,0,0,0.082142,0.33333,0.082947,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0145.mp3,0,0,0.16662,0,0,0.16596,0,0,0.24827,0.16259,0.24923,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0146.mp3,0,0,0.16665,0,0,0.33278,0,0,0.082499,0.24188,0.08288,0,3.92E-06,0,0,0,0,0,0,0,0,0,0,0
147,0147.mp3,0,0.00050145,0.41666,0.00018858,0.0015042,0.16636,0.0003267,0.083452,0.16746,0,0.00067179,6.11E-05,0.00026524,0.0038574,0.00026951,0,0.083543,0.001034,0.0010531,0.00047001,0.001059,0,0.00025185,0
148,0148.mp3,0,0,0.25,0,0,0.16624,0,0,0.16612,0.32927,0,0,0,0,0,0,0.08323,0,0,0,0,0,0,0
149,0149.mp3,0,0.00050814,0.24998,0.0001859,0.1682,0.083145,0.00048749,0.00023141,0.00069599,0.16487,0.084275,0.00021139,0.083607,0.0041711,0.00028229,0,0.00021152,0.0011003,0.0010354,0.00056811,0.0010593,0,0.00023729,0
